Show/Hide,Cpd,Label,Name,Formula,Score,Mass,Avg Mass,Std Dev,Reference mass,Mass (MFG),Relative Mass Difference (MFG),Mass Difference (MFG),Base Peak,Precursor,Ion Polarity,Max Z,Min Z,Start,RT,End,Reference Retention Time,RT Diff,Height,Width,Area,Volume,Vol %,Ions,Z Count,Saturated,ID Source,ID Techniques Applied,Score (MFG),Score (DB),Hit Count,FV,Score (Lib),Relative Reference Mass difference,Reference Mass difference,Group,Cpds/Group,File,Notes,Algorithm,Flags (Tgt),Library,Uncertainty,Significance,Quality Score,FIs Conf.,FIs Conf. %,FIs Eval.,Source,Flag Severity (Tgt),PCombinedIDResults1_ID,ExternalKey,ID,m/z,Height,RT,RT Diff,SNR,FV,CE,Coelution Score,Flags(FIs),Confirm. Flag,Compound Name
TRUE,307,Cpd 307: 8.610,,,,128.0907,128.1605,0.0008,,,,,129.0979,129.0979,Positive,1,1,8.54,8.61,8.706,,,486457,0.069,,2266086,2.12,4,1,,,,,,,,,,,107,35,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,308,Cpd 308: 8.610,,,,627.3227,627.626,0.0047,,,,,314.6691,314.6691,Positive,2,1,8.524,8.61,8.756,,,60199,0.077,,436084,0.41,5,2,,,,,,,,,,,107,35,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,309,Cpd 309: 8.610,,,,327.1892,327.4493,,,,,,328.1965,328.1965,Positive,1,1,8.54,8.61,8.69,,,4020,0.069,,20348,0.02,3,1,,,,,,,,,,,107,35,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,310,Cpd 310: 8.610,,,,402.1686,402.2714,,,,,,403.1759,403.1759,Positive,1,1,8.54,8.61,8.706,,,16520,0.079,,79076,0.07,3,1,,,,,,,,,,,107,35,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,311,Cpd 311: 8.610,,,,783.4157,783.9919,,,,,,392.7151,392.7151,Positive,2,2,8.54,8.61,8.706,,,36126,0.067,,276265,0.26,5,1,,,,,,,,,,,107,35,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,312,Cpd 312: 8.610,,,,271.1088,271.4638,,,,,,272.1161,272.1161,Positive,1,1,8.54,8.61,8.739,,,83950,0.076,,463794,0.43,5,1,,,,,,,,,,,107,35,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,313,Cpd 313: 8.610,,,,210.0771,210.162,0.0021,,,,,211.085,211.085,Positive,1,1,8.557,8.61,8.673,,,4342,0.062,,26275,0.02,3,1,,,,,,,,,,,107,35,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,314,Cpd 314: 8.610,,,,755.3971,755.8612,,,,,,378.7058,378.7058,Positive,2,2,8.557,8.61,8.739,,,28610,0.078,,207787,0.19,4,1,,,,,,,,,,,107,35,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,315,Cpd 315: 8.611,,,,766.3783,766.8101,,,,,,384.1964,384.1964,Positive,2,2,8.524,8.611,8.69,,,3225,0.072,,16884,0.02,3,1,,,,,,,,,,,107,35,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,316,Cpd 316: 8.611,,,,2404.2257,2405.7374,,,,,,1203.622,1203.1201,Positive,2,2,8.54,8.611,8.706,,,119576,0.072,,1651046,1.54,7,1,,,,,,,,,,,107,35,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,317,Cpd 317: 8.611,,,,530.3066,530.5273,,,,,,531.3139,531.3139,Positive,1,1,8.54,8.611,8.955,,,274152,0.08,,1524097,1.42,2,1,,,,,,,,,,,107,35,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,318,Cpd 318: 8.611,,,,255.1063,255.6531,,,,,,256.1136,256.1136,Positive,1,1,8.524,8.611,8.706,,,5461,0.076,,34694,0.03,3,1,,,,,,,,,,,107,35,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,319,Cpd 319: 8.612,,,,283.0936,283.3733,,,,,,284.1009,284.1009,Positive,1,1,8.54,8.612,8.673,,,4865,0.064,,26147,0.02,3,1,,,,,,,,,,,107,35,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,320,Cpd 320: 8.612,,,,1336.0183,1336.4849,,,,,,1337.0256,1337.0256,Positive,1,1,8.54,8.612,8.706,,,28834,0.063,,201819,0.19,4,1,,,,,,,,,,,107,35,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,321,Cpd 321: 8.612,,,,411.1832,411.5855,,,,,,412.1905,412.1905,Positive,1,1,8.54,8.612,8.739,,,11439,0.089,,83091,0.08,4,1,,,,,,,,,,,107,35,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,322,Cpd 322: 8.612,,,,530.2517,530.4793,,,,,,531.259,531.259,Positive,1,1,8.574,8.612,8.673,,,206088,0.058,,1045999,0.98,2,1,,,,,,,,,,,107,35,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,323,Cpd 323: 8.612,,,,737.39,737.8849,,,,,,369.7023,369.7023,Positive,2,2,8.507,8.612,8.706,,,4073,0.075,,26658,0.02,3,1,,,,,,,,,,,107,35,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,324,Cpd 324: 8.612,,,,514.2153,514.6091,,,,,,515.2226,515.2226,Positive,1,1,8.54,8.612,8.723,,,7485,0.073,,43796,0.04,3,1,,,,,,,,,,,107,35,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,325,Cpd 325: 8.612,,,,1298.3953,1298.6401,0.0031,,,,,1337.3586,1337.3586,Positive,2,1,8.557,8.612,8.706,,,35098,0.062,,181023,0.17,6,2,,,,,,,,,,,107,35,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,326,Cpd 326: 8.613,,,,174.0827,174.1509,,,,,,175.09,175.09,Positive,1,1,8.557,8.613,8.723,,,8250,0.08,,37270,0.03,2,1,,,,,,,,,,,107,35,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,327,Cpd 327: 8.613,,,,1206.4907,1207.1392,0.0031,,,,,604.2537,604.2537,Positive,2,2,8.557,8.613,8.69,,,1206,0.058,,20255,0.02,8,1,,,,,,,,,,,107,35,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,328,Cpd 328: 8.614,,,,1336.6845,1336.8672,,,,,,1337.6917,1337.6917,Positive,1,1,8.574,8.614,8.706,,,27485,0.061,,128895,0.12,3,1,,,,,,,,,,,107,35,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,329,Cpd 329: 8.633,,,,1344.5986,1345.6758,,,,,,674.329,673.3066,Positive,2,2,8.59,8.633,8.69,,,2092,0.055,,11047,0.01,3,1,,,,,,,,,,,108,1,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,330,Cpd 330: 8.639,,,,824.3026,824.9182,0.0024,,,,,413.6497,413.1581,Positive,2,2,8.574,8.639,8.723,,,622,0.092,,9070,0.01,5,1,,,,,,,,,,,109,4,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,331,Cpd 331: 8.642,,,,1354.675,1355.0361,,,,,,1355.6822,1355.6822,Positive,1,1,8.574,8.642,8.706,,,2578,0.068,,13853,0.01,3,1,,,,,,,,,,,109,4,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,332,Cpd 332: 8.643,,,,2908.4582,2910.0191,,,,,,1455.7343,1455.2364,Positive,2,2,8.59,8.643,8.69,,,1464,0.046,,12618,0.01,5,1,,,,,,,,,,,109,4,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,333,Cpd 333: 8.644,,,,1305.6348,1306.2734,,,,,,1306.642,1306.642,Positive,1,1,8.59,8.644,8.69,,,1717,0.054,,11433,0.01,3,1,,,,,,,,,,,109,4,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,334,Cpd 334: 8.648,,,,504.2238,504.5269,,,,,,505.2311,505.2311,Positive,1,1,8.557,8.648,8.723,,,6079,0.061,,29112,0.03,3,1,,,,,,,,,,,110,1,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,335,Cpd 335: 8.656,,,,1348.6524,1349.1171,0.0068,,,,,1349.6576,1349.6576,Positive,1,1,8.607,8.656,8.706,,,529,0.049,,3470,0,4,1,,,,,,,,,,,111,4,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,336,Cpd 336: 8.657,,,,2459.1485,2460.2234,,,,,,1230.5815,1230.5815,Positive,2,2,8.557,8.657,8.739,,,7995,0.07,,85216,0.08,5,1,,,,,,,,,,,111,4,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,337,Cpd 337: 8.660,,,,2442.1784,2443.6773,,,,,,1222.6044,1222.0965,Positive,2,2,8.574,8.66,8.706,,,909,0.076,,15068,0.01,5,1,,,,,,,,,,,111,4,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,338,Cpd 338: 8.663,,,,853.2561,853.6608,,,,,,427.6353,427.6353,Positive,2,2,8.607,8.663,8.706,,,945,0.059,,4553,0,2,1,,,,,,,,,,,111,4,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,339,Cpd 339: 8.668,,,,2426.1925,2427.9507,,,,,,1214.6112,1214.1035,Positive,2,2,8.607,8.668,8.706,,,1295,0.061,,18098,0.02,5,1,,,,,,,,,,,112,1,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,340,Cpd 340: 8.719,,,,316.043,316.2119,,,,,,317.0503,317.0503,Positive,1,1,8.673,8.719,8.756,,,2776,0.039,,7441,0.01,2,1,,,,,,,,,,,113,1,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,341,Cpd 341: 8.774,,,,1610.8319,1611.5976,,,,,,1611.8392,1611.8392,Positive,1,1,8.723,8.774,8.806,,,518,0.047,,3574,0,3,1,,,,,,,,,,,114,19,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,342,Cpd 342: 8.775,,,,1203.4196,1204.2664,,,,,,1204.4269,1204.4269,Positive,1,1,8.739,8.775,8.822,,,813,0.036,,4757,0,3,1,,,,,,,,,,,114,19,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,343,Cpd 343: 8.776,,,,2459.1777,2460.1477,,,,,,1230.5961,1230.5961,Positive,2,2,8.723,8.776,8.839,,,7314,0.056,,65595,0.06,5,1,,,,,,,,,,,114,19,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,344,Cpd 344: 8.776,,,,1626.7953,1627.6707,,,,,,814.4049,814.4049,Positive,2,2,8.706,8.776,8.855,,,2468,0.067,,22183,0.02,4,1,,,,,,,,,,,114,19,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,345,Cpd 345: 8.776,,,,2426.2044,2427.9299,0.0073,,,,,1215.127,1214.1089,Positive,2,2,8.723,8.776,8.839,,,1448,0.06,,25400,0.02,7,1,,,,,,,,,,,114,19,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,346,Cpd 346: 8.776,,,,1353.6561,1354.4079,,,,,,1355.6648,1354.6634,Positive,1,1,8.723,8.776,8.806,,,1450,0.049,,7755,0.01,3,1,,,,,,,,,,,114,19,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,347,Cpd 347: 8.777,,,,273.1103,273.2965,,,,,,274.1176,274.1176,Positive,1,1,8.706,8.777,8.839,,,2497,0.063,,11708,0.01,2,1,,,,,,,,,,,114,19,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,348,Cpd 348: 8.777,,,,744.3963,744.6748,,,,,,745.4036,745.4036,Positive,1,1,8.723,8.777,8.839,,,4011,0.062,,20408,0.02,2,1,,,,,,,,,,,114,19,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,349,Cpd 349: 8.777,,,,744.7335,745.2499,,,,,,373.374,373.374,Positive,2,2,8.723,8.777,8.822,,,1213,0.052,,5451,0.01,3,1,,,,,,,,,,,114,19,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,350,Cpd 350: 8.777,,,,655.3148,655.7957,,,,,,656.3221,656.3221,Positive,1,1,8.723,8.777,8.839,,,2205,0.056,,11192,0.01,3,1,,,,,,,,,,,114,19,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,351,Cpd 351: 8.777,,,,783.4142,783.9808,0.0019,,,,,392.7144,392.7144,Positive,2,1,8.723,8.777,8.839,,,23136,0.053,,134158,0.13,7,2,,,,,,,,,,,114,19,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,352,Cpd 352: 8.777,,,,2405.2276,2406.1851,0.0057,,,,,1203.621,1203.621,Positive,2,2,8.723,8.777,8.839,,,30314,0.049,,207719,0.19,13,1,,,,,,,,,,,114,19,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,353,Cpd 353: 8.777,,,,1621.4632,1621.8953,,,,,,1622.4705,1622.4705,Positive,1,1,8.706,8.777,8.806,,,1690,0.054,,6926,0.01,3,1,,,,,,,,,,,114,19,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,354,Cpd 354: 8.778,,,,558.292,558.6116,0.0024,,,,,559.2993,559.2993,Positive,2,1,8.723,8.778,8.855,,,58567,0.05,,244431,0.23,6,2,,,,,,,,,,,114,19,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,355,Cpd 355: 8.778,,,,744.3758,744.8248,,,,,,373.1952,373.1952,Positive,2,2,8.723,8.778,8.905,,,42578,0.07,,238077,0.22,4,1,,,,,,,,,,,114,19,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,356,Cpd 356: 8.779,,,,801.4168,801.9148,0.0106,,,,,802.4208,802.4208,Positive,2,1,8.706,8.779,9.071,,,975654,0.075,,8958374,8.36,20,2,,,,,,,,,,,114,19,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,99.9,,,,,,,,,,,,,,,,,,,
TRUE,357,Cpd 357: 8.779,,,,243.1236,243.3384,,,,,,244.1309,244.1309,Positive,1,1,8.723,8.779,8.822,,,9150,0.05,,37309,0.03,3,1,,,,,,,,,,,114,19,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,358,Cpd 358: 8.779,,,,1640.7775,1641.335,0.0016,,,,,821.8884,821.3964,Positive,2,2,8.706,8.779,8.855,,,1965,0.083,,25942,0.02,5,1,,,,,,,,,,,114,19,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,359,Cpd 359: 8.779,,,,1336.6832,1336.9542,,,,,,1337.6905,1337.6905,Positive,1,1,8.723,8.779,8.806,,,2697,0.041,,8496,0.01,3,1,,,,,,,,,,,114,19,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,360,Cpd 360: 8.782,,,,799.4082,799.7715,0.0044,,,,,800.4152,800.4152,Positive,1,1,8.723,8.782,8.839,,,11054,0.054,,79764,0.07,6,1,,,,,,,,,,,115,8,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,361,Cpd 361: 8.782,,,,801.331,801.813,,,,,,401.6728,401.6728,Positive,2,2,8.706,8.782,8.905,,,241684,0.071,,1148848,1.07,5,1,,,,,,,,,,,115,8,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,362,Cpd 362: 8.783,,,,3251.5627,3252.9778,,,,,,1626.7886,1626.7886,Positive,2,2,8.756,8.783,8.839,,,394,0.052,,3114,0,4,1,,,,,,,,,,,115,8,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,363,Cpd 363: 8.784,,,,1657.7687,1658.5036,,,,,,829.8916,829.8916,Positive,2,2,8.723,8.784,8.872,,,8847,0.072,,61085,0.06,5,1,,,,,,,,,,,115,8,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,364,Cpd 364: 8.784,,,,643.3071,643.5535,,,,,,644.3144,644.3144,Positive,1,1,8.739,8.784,8.855,,,2293,0.053,,8947,0.01,2,1,,,,,,,,,,,115,8,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,365,Cpd 365: 8.784,,,,528.2848,528.5051,,,,,,529.292,529.292,Positive,1,1,8.739,8.784,8.889,,,1629,0.072,,7628,0.01,2,1,,,,,,,,,,,115,8,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,366,Cpd 366: 8.786,,,,627.2607,627.781,,,,,,629.2628,628.2679,Positive,1,1,8.739,8.786,8.855,,,2643,0.053,,15363,0.01,3,1,,,,,,,,,,,115,8,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,99.2,,,,,,,,,,,,,,,,,,,
TRUE,367,Cpd 367: 8.788,,,,855.3229,855.8402,0.0024,,,,,428.6685,428.6685,Positive,2,1,8.706,8.788,8.905,,,20810,0.095,,266423,0.25,6,2,,,,,,,,,,,115,8,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,368,Cpd 368: 8.791,,,,2358.2661,2359.4608,0.0132,,,,,1180.62,1180.1417,Positive,2,2,8.756,8.791,8.822,,,1880,0.037,,12552,0.01,7,1,,,,,,,,,,,116,6,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,369,Cpd 369: 8.793,,,,1556.8,1557.548,,,,,,1558.8275,1557.8073,Positive,1,1,8.756,8.793,8.806,,,361,0.036,,2363,0,3,1,,,,,,,,,,,116,6,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,370,Cpd 370: 8.794,,,,755.7553,756.0774,,,,,,378.8849,378.8849,Positive,2,2,8.739,8.794,8.822,,,394,0.051,,1416,0,2,1,,,,,,,,,,,116,6,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,371,Cpd 371: 8.794,,,,799.3917,799.7213,,,,,,400.7031,400.7031,Positive,2,2,8.723,8.794,8.839,,,2989,0.055,,14834,0.01,2,1,,,,,,,,,,,116,6,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,372,Cpd 372: 8.797,,,,599.3161,599.5705,,,,,,600.3234,600.3234,Positive,1,1,8.723,8.797,8.839,,,10567,0.064,,50796,0.05,2,1,,,,,,,,,,,116,6,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,373,Cpd 373: 8.797,,,,71.0551,71.1303,,,,,,72.0623,72.0623,Positive,1,1,8.723,8.797,8.855,,,2982,0.056,,9347,0.01,2,1,,,,,,,,,,,116,6,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,374,Cpd 374: 8.801,,,,755.3937,755.8583,0.0048,,,,,756.4039,756.4039,Positive,2,1,8.723,8.801,8.839,,,16063,0.05,,129837,0.12,7,2,,,,,,,,,,,117,1,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,375,Cpd 375: 8.811,,,,891.3066,892.0409,,,,,,892.3139,892.3139,Positive,1,1,8.756,8.811,8.905,,,2628,0.078,,23419,0.02,3,1,,,,,,,,,,,118,1,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,376,Cpd 376: 8.830,,,,316.0443,316.1435,,,,,,317.0516,317.0516,Positive,1,1,8.773,8.83,8.905,,,21164,0.065,,88179,0.08,2,1,,,,,,,,,,,119,4,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,377,Cpd 377: 8.832,,,,230.0371,230.1413,,,,,,231.0444,231.0444,Positive,1,1,8.756,8.832,8.905,,,2687,0.08,,13671,0.01,2,1,,,,,,,,,,,119,4,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,378,Cpd 378: 8.834,,,,642.036,642.3075,,,,,,643.0432,643.0432,Positive,1,1,8.756,8.834,8.889,,,1859,0.072,,11221,0.01,2,1,,,,,,,,,,,119,4,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,379,Cpd 379: 8.836,,,,347.9784,348.2801,,,,,,348.9856,348.9856,Positive,1,1,8.773,8.836,8.905,,,2312,0.079,,14412,0.01,3,1,,,,,,,,,,,119,4,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,380,Cpd 380: 8.843,,,,311.0867,311.3251,,,,,,312.0939,312.0939,Positive,1,1,8.773,8.843,8.889,,,2560,0.062,,12787,0.01,2,1,,,,,,,,,,,120,1,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,381,Cpd 381: 8.863,,,,871.4521,871.9558,0.0018,,,,,436.7327,436.7327,Positive,2,1,8.723,8.863,8.972,,,1549,0.092,,22104,0.02,5,2,,,,,,,,,,,121,1,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,382,Cpd 382: 8.886,,,,599.3076,599.6774,,,,,,600.3149,600.3149,Positive,1,1,8.839,8.886,8.972,,,3946,0.059,,19764,0.02,3,1,,,,,,,,,,,122,2,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,383,Cpd 383: 8.886,,,,755.3986,755.8168,,,,,,756.4058,756.4058,Positive,1,1,8.855,8.886,8.972,,,4089,0.055,,21119,0.02,3,1,,,,,,,,,,,122,2,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,384,Cpd 384: 8.911,,,,2460.2045,2461.4783,,,,,,1231.6346,1231.1095,Positive,2,2,8.855,8.911,8.972,,,2148,0.048,,16852,0.02,4,1,,,,,,,,,,,123,4,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,385,Cpd 385: 8.911,,,,129.0707,129.1981,,,,,,130.078,130.078,Positive,1,1,8.855,8.911,8.972,,,4011,0.061,,13141,0.01,2,1,,,,,,,,,,,123,4,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,386,Cpd 386: 8.917,,,,3289.5918,3291.2505,0.016,,,,,1646.3205,1645.8058,Positive,2,2,8.855,8.917,8.955,,,904,0.043,,11945,0.01,9,1,,,,,,,,,,,123,4,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,387,Cpd 387: 8.918,,,,997.3178,998.0181,,,,,,998.325,998.325,Positive,1,1,8.855,8.918,9.121,,,2981,0.122,,33465,0.03,4,1,,,,,,,,,,,123,4,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,388,Cpd 388: 8.919,,,,886.3588,886.9815,,,,,,887.366,887.366,Positive,1,1,8.855,8.919,8.955,,,533,0.059,,3003,0,3,1,,,,,,,,,,,124,19,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
